ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,equityOnTotalAsset,equityOnLiability,epsChange,bookValuePerShareChange
PMC,3,2020,6.6,1.4,0.223,0.194,8057,38452.0,0.87,6.7,-0.01,0.04
PMC,2,2020,5.9,1.3,0.231,0.201,8142,36959.0,0.861,6.2,-0.022,-0.002
PMC,1,2020,4.3,1.0,0.236,0.208,8323,37041.0,0.864,6.3,0.044,0.041
PMC,4,2019,6.1,1.4,0.235,0.202,7974,35584.0,0.865,6.4,0.011,0.048
PMC,3,2019,7.3,1.7,0.244,0.21,7884,33969.0,0.87,6.7,0.016,0.017
PMC,2,2019,7.3,1.7,0.244,0.213,7759,33410.0,0.88,7.3,0.006,0.002
PMC,1,2019,7.4,1.7,0.242,0.215,7715,33355.0,0.896,8.7,-0.022,0.037
PMC,4,2018,6.4,1.6,0.259,0.214,7891,32161.0,0.847,5.5,0.012,0.051
PMC,3,2018,7.3,1.9,0.269,0.227,7797,30613.0,0.849,5.6,-0.02,0.015
PMC,2,2018,7.0,1.8,0.28,0.238,7957,30149.0,0.862,6.2,0.008,-0.006
PMC,1,2018,7.3,1.9,0.275,0.24,7893,30338.0,0.878,7.2,0.013,0.054
PMC,4,2017,7.4,2.0,0.287,0.231,7793,28797.0,0.808,4.2,-0.012,0.054
PMC,3,2017,8.2,2.4,0.307,0.251,7884,27321.0,0.841,5.3,0.001,0.022
PMC,2,2017,9.7,2.9,0.314,0.262,7873,26736.0,0.84,5.3,-0.013,-0.01
PMC,1,2017,8.1,2.4,0.317,0.272,7975,27002.0,0.861,6.2,0.007,0.057
PMC,4,2016,7.2,2.2,0.333,0.265,7922,25538.0,0.803,4.1,0.025,0.064
PMC,3,2016,6.9,2.2,0.346,0.277,7726,23993.0,0.792,3.8,0.034,0.025
PMC,2,2016,6.9,2.2,0.342,0.284,7475,23417.0,0.826,4.8,0.045,0.003
PMC,1,2016,5.4,1.7,0.337,0.281,7153,23339.0,0.854,5.8,0.044,0.056
PMC,4,2015,5.0,1.5,0.33,0.259,6849,22095.0,0.789,3.7,0.028,0.067
PMC,3,2015,5.3,1.7,0.343,0.275,6662,20699.0,0.811,4.3,0.023,0.019
PMC,2,2015,5.8,1.8,0.35,0.285,6513,20312.0,0.833,5.0,-0.006,0.063
PMC,1,2015,5.4,1.9,0.365,0.295,6553,19108.0,0.812,4.3,-0.001,-0.015
PMC,4,2014,,,0.36,0.277,6561,19399.0,0.777,3.5,-0.013,0.069
PMC,3,2014,,,0.393,0.308,6649,18149.0,0.791,3.8,0.019,0.075
PMC,2,2014,,,0.416,0.325,6527,16875.0,0.792,3.8,0.034,0.005
PMC,1,2014,,,0.403,0.331,6314,16795.0,0.806,4.2,0.057,-0.012
PMC,4,2013,,,0.39,0.295,5972,17007.0,0.76,3.2,0.073,0.084
PMC,3,2013,,,0.381,0.299,5563,15683.0,0.777,3.5,0.074,0.081
PMC,2,2013,,,0.381,0.293,5181,14501.0,0.769,3.3,0.069,-0.004
PMC,1,2013,,,0.344,0.285,4848,14556.0,0.84,5.3,0.019,0.069
PMS,4,2020,4.2,0.6,0.134,0.066,2917,21986.0,0.494,1.0,0.066,0.033
PMS,3,2020,4.0,0.5,0.13,0.069,2736,21288.0,0.572,1.3,0.133,0.039
PMS,2,2020,4.5,0.5,0.118,0.06,2415,20481.0,0.552,1.2,-0.064,-0.062
PMS,1,2020,2.8,0.3,0.124,0.063,2579,21847.0,0.609,1.6,0.084,0.018
PMS,4,2019,4.3,0.5,0.112,0.051,2379,21456.0,0.491,1.0,-0.019,0.024
PMS,3,2019,4.2,0.5,0.118,0.055,2426,20947.0,0.497,1.0,0.088,0.023
PMS,2,2019,4.5,0.5,0.11,0.052,2230,20486.0,0.474,0.9,0.269,0.04
PMS,1,2019,5.7,0.5,0.089,0.039,1757,19703.0,0.425,0.7,-0.03,-0.06
PMS,4,2018,5.4,0.5,0.084,0.039,1811,20962.0,0.422,0.7,-0.215,0.031
PMS,3,2018,4.5,0.5,0.111,0.047,2307,20336.0,0.434,0.8,-0.085,0.013
PMS,2,2018,3.9,0.5,0.124,0.056,2521,20079.0,0.467,0.9,-0.068,0.014
PMS,1,2018,3.8,0.5,0.124,0.06,2705,19804.0,0.452,0.8,-0.2,-0.107
PMS,4,2017,2.8,0.4,0.149,0.079,3381,22174.0,0.521,1.1,-0.224,0.046
PMS,3,2017,2.7,0.6,0.207,0.093,4358,21203.0,0.415,0.7,-0.108,0.024
PMS,2,2017,3.4,0.8,0.241,0.112,4888,20707.0,0.446,0.8,-0.085,-0.136
PMS,1,2017,3.4,0.8,0.24,0.123,5342,23974.0,0.514,1.1,0.086,0.029
PMS,4,2016,2.7,0.6,0.227,0.133,4919,23302.0,0.548,1.2,0.293,0.115
PMS,3,2016,2.8,0.5,0.19,0.112,3803,20891.0,0.491,1.0,0.253,0.051
PMS,2,2016,3.0,0.5,0.157,0.087,3035,19882.0,0.491,1.0,-0.366,-0.034
PMS,1,2016,1.7,0.4,0.262,0.137,4787,20576.0,0.515,1.1,0.048,0.029
PMS,4,2015,1.4,0.3,0.249,0.157,4570,20001.0,0.636,1.7,0.187,0.049
PMS,3,2015,1.6,0.3,0.216,0.143,3850,19059.0,0.745,2.9,-0.018,0.011
PMS,2,2015,1.4,0.3,0.224,0.139,3920,18856.0,0.65,1.9,1.574,0.176
PMS,1,2015,2.8,0.3,0.096,0.057,1523,16034.0,0.54,1.2,0.145,-0.039
PMS,4,2014,,,0.081,0.052,1330,16678.0,0.621,1.6,0.014,0.01
PMS,3,2014,,,0.081,0.049,1311,16511.0,0.583,1.4,0.132,0.019
PMS,2,2014,,,0.072,0.044,1158,16202.0,0.591,1.4,0.17,0.028
PMS,1,2014,,,0.063,0.04,990,15768.0,0.655,1.9,0.11,-0.03
PMS,4,2013,,,0.055,0.036,892,16256.0,0.668,2.0,0.317,0.011
PMS,3,2013,,,0.042,0.025,677,16075.0,0.629,1.7,-0.131,0.012
PMS,2,2013,,,0.049,0.029,779,15888.0,0.626,1.7,0.121,0.016
PMS,1,2013,,,0.044,0.025,695,15637.0,0.602,1.5,-0.158,-0.038
PMT,4,2018,65.8,0.5,0.008,0.003,121,16044.0,0.419,0.7,-2.905,0.012
PNC,4,2020,18.5,0.6,0.034,0.012,521,15516.0,0.331,0.5,-2.254,0.046
PNC,3,2020,-20.2,0.6,-0.028,-0.009,-416,14838.0,0.31,0.4,2.961,0.049
PNC,2,2020,-87.7,0.7,-0.007,-0.002,-105,14151.0,0.311,0.5,-1.157,-0.036
PNC,1,2020,15.4,0.7,0.047,0.016,669,14673.0,0.316,0.5,-0.484,-0.053
PNC,4,2019,10.5,0.9,0.087,0.032,1296,15494.0,0.363,0.6,0.141,0.016
PNC,3,2019,11.2,0.8,0.072,0.026,1135,15254.0,0.347,0.5,-0.912,0.07
PNC,2,2019,0.9,0.8,1.462,0.27,12882,14256.0,0.34,0.5,-0.047,0.018
PNC,1,2019,1.1,1.1,1.639,0.304,13516,14004.0,0.357,0.6,-0.002,-0.014
PNC,4,2018,1.3,1.2,1.607,0.312,13544,14198.0,0.362,0.6,0.858,-0.119
PNC,3,2018,1.5,0.7,0.55,0.145,7291,16118.0,0.366,0.6,-2.494,3.779
PNC,2,2018,-2.6,3.8,-0.839,-0.092,-4880,3373.0,0.063,0.1,-0.264,0.356
PNC,1,2018,-2.3,6.2,-1.142,-0.133,-6635,2488.0,0.05,0.1,0.079,-0.065
PNC,4,2017,-3.2,7.5,-1.072,-0.128,-6152,2660.0,0.056,0.1,3.733,-0.744
PNC,3,2017,-13.8,1.7,-0.125,-0.025,-1299,10392.0,0.184,0.2,-0.318,0.258
PNC,2,2017,-7.0,1.6,-0.203,-0.037,-1905,8260.0,0.157,0.2,-3.899,-0.095
PNC,1,2017,15.2,1.1,0.071,0.014,657,9130.0,0.181,0.2,2.698,0.036
PNC,4,2016,78.6,1.6,0.019,0.004,177,8812.0,0.18,0.2,-0.922,-0.159
PNC,3,2016,5.9,1.3,0.288,0.052,2265,10482.0,0.214,0.3,0.254,-0.003
PNC,2,2016,6.5,1.1,0.212,0.04,1806,10513.0,0.213,0.3,13.978,0.132
PNC,1,2016,74.2,1.0,0.015,0.003,120,9290.0,0.198,0.2,-2.6,-0.017
PNC,4,2015,-155.4,1.2,-0.009,-0.002,-75,9452.0,0.214,0.3,-0.899,0.798
PNC,3,2015,-13.6,1.9,-0.123,-0.021,-745,5257.0,0.138,0.2,-1.921,-0.195
PNC,2,2015,14.5,1.8,0.131,0.022,808,6532.0,0.159,0.2,0.957,0.001
PNC,1,2015,26.3,1.7,0.058,0.011,413,6524.0,0.168,0.2,0.242,-0.067
PNC,4,2014,,,0.043,0.01,332,6994.0,0.202,0.3,-1.452,0.014
PNC,3,2014,,,-0.089,-0.022,-735,6898.0,0.207,0.3,-0.665,0.182
PNC,2,2014,,,-0.277,-0.065,-2198,5835.0,0.18,0.2,-0.043,-0.245
PNC,1,2014,,,-0.252,-0.067,-2297,7733.0,0.232,0.3,0.061,-0.09
PNC,4,2013,,,-0.219,-0.063,-2166,8502.0,0.257,0.3,0.397,-0.116
PNC,3,2013,,,-0.146,-0.044,-1550,9621.0,0.28,0.4,0.391,-0.04
PNC,2,2013,,,-0.103,-0.03,-1114,10020.0,0.282,0.4,0.361,-0.046
PNC,1,2013,,,-0.074,-0.023,-818,10508.0,0.297,0.4,-0.275,-0.066
POM,4,2020,382.3,1.0,0.003,0.001,33,12574.0,0.308,0.4,-1.049,0.041
POM,3,2020,-7.6,0.4,-0.056,-0.017,-690,12079.0,0.307,0.4,-0.412,0.008
POM,2,2020,-4.7,0.5,-0.093,-0.029,-1173,11981.0,0.31,0.5,0.167,-0.029
POM,1,2020,-4.3,0.4,-0.078,-0.026,-1005,12343.0,0.3,0.4,-0.091,-0.014
POM,4,2019,-4.7,0.4,-0.085,-0.027,-1105,12522.0,0.3,0.4,0.413,-0.016
POM,3,2019,-7.1,0.4,-0.06,-0.022,-782,12727.0,0.312,0.5,2.014,-0.033
POM,2,2019,-20.1,0.4,-0.02,-0.007,-259,13157.0,0.319,0.5,-1.517,-0.016
POM,1,2019,15.3,0.6,0.038,0.015,501,13367.0,0.36,0.6,-0.676,-0.019
POM,4,2018,4.6,0.5,0.121,0.046,1551,13630.0,0.345,0.5,-0.258,0.007
POM,3,2018,5.8,0.9,0.167,0.075,2092,13536.0,0.459,0.9,-0.276,0.009
POM,2,2018,3.7,0.8,0.241,0.105,2889,13416.0,0.457,0.8,0.149,0.046
POM,1,2018,4.8,0.9,0.217,0.099,2515,12830.0,0.455,0.8,0.006,0.062
POM,4,2017,4.3,0.9,0.231,0.094,2499,12079.0,0.439,0.8,0.006,0.054
POM,3,2017,4.3,0.9,0.243,0.1,2484,11460.0,0.439,0.8,0.522,0.089
POM,2,2017,6.6,1.0,0.168,0.069,1632,10527.0,0.411,0.7,-0.042,0.017
POM,1,2017,5.3,0.9,0.179,0.076,1704,10351.0,0.459,0.9,0.578,0.08
POM,4,2016,5.0,0.6,0.122,0.042,1080,9582.0,0.377,0.6,1.341,0.069
POM,3,2016,12.8,0.7,0.053,0.018,461,8960.0,0.383,0.6,-0.148,0.007
POM,2,2016,11.5,0.7,0.063,0.021,541,8894.0,0.403,0.7,0.68,0.024
POM,1,2016,21.2,0.8,0.038,0.012,322,8689.0,0.386,0.6,2.532,0.06
POM,4,2015,50.6,0.6,0.011,0.003,91,8196.0,0.322,0.5,0.859,-0.032
POM,3,2015,92.7,0.5,0.006,0.002,49,8468.0,0.298,0.4,-1.431,0.015
POM,2,2015,-40.0,0.5,-0.013,-0.004,-113,8345.0,0.286,0.4,-0.412,0.008
POM,1,2015,-25.2,0.6,-0.023,-0.006,-193,8276.0,0.252,0.3,1.111,-0.023
POM,4,2014,,,-0.011,-0.003,-91,8469.0,0.248,0.3,-11.63,-0.005
POM,3,2014,,,0.001,0.0,8,8511.0,0.238,0.3,-1.046,-0.002
POM,2,2014,,,-0.022,-0.006,-185,8528.0,0.272,0.4,-0.744,-0.002
POM,1,2014,,,-0.081,-0.025,-723,8549.0,0.283,0.4,-0.081,0.0
POM,4,2013,,,-0.088,-0.027,-786,8553.0,0.318,0.5,0.0,0.019
POM,3,2013,,,-0.089,-0.025,-786,8397.0,0.313,0.5,0.203,-0.026
POM,2,2013,,,-0.073,-0.023,-654,8623.0,0.31,0.5,8.249,-0.06
POM,1,2013,,,-0.007,-0.002,-70,9177.0,0.34,0.5,-1.717,-0.007
PRC,4,2020,23.3,0.3,0.013,0.006,313,23351.0,0.467,0.9,-0.086,0.006
PRC,3,2020,22.9,0.3,0.015,0.006,343,23211.0,0.457,0.8,-0.286,0.009
PRC,2,2020,19.9,0.4,0.021,0.009,480,22994.0,0.464,0.9,-0.368,0.008
PRC,1,2020,11.4,0.4,0.033,0.014,760,22802.0,0.441,0.8,-0.364,-0.054
PRC,4,2019,7.7,0.4,0.05,0.023,1195,24097.0,0.459,0.8,0.028,0.007
PRC,3,2019,7.9,0.4,0.049,0.02,1163,23927.0,0.419,0.7,0.006,0.015
PRC,2,2019,8.0,0.4,0.05,0.021,1156,23572.0,0.421,0.7,1.493,0.02
PRC,1,2019,23.1,0.5,0.02,0.008,463,23101.0,0.414,0.7,0.189,-0.013
PRC,4,2018,25.1,0.4,0.016,0.007,390,23401.0,0.437,0.8,1.426,0.006
PRC,3,2018,67.8,0.5,0.007,0.003,160,23264.0,0.386,0.6,-0.569,0.015
PRC,2,2018,39.5,0.6,0.016,0.006,373,22916.0,0.419,0.7,-0.584,-0.01
PRC,1,2018,15.4,0.6,0.038,0.015,897,23137.0,0.415,0.7,-0.603,-0.079
PRC,4,2017,5.6,0.5,0.09,0.039,2258,25124.0,0.463,0.9,-0.23,-0.004
PRC,3,2017,4.5,0.5,0.118,0.049,2934,25216.0,0.415,0.7,-0.057,0.023
PRC,2,2017,4.5,0.6,0.129,0.05,3110,24656.0,0.392,0.6,-0.112,0.012
PRC,1,2017,3.9,0.6,0.148,0.058,3500,24353.0,0.38,0.6,0.399,-0.022
PRC,4,2016,2.9,0.3,0.102,0.044,2503,24897.0,0.409,0.7,0.174,0.024
PRC,3,2016,4.1,0.4,0.088,0.037,2131,24314.0,0.406,0.7,0.019,0.031
PRC,2,2016,3.9,0.3,0.09,0.036,2092,23577.0,0.377,0.6,0.103,0.03
PRC,1,2016,4.7,0.4,0.084,0.035,1897,22884.0,0.407,0.7,0.034,-0.051
PRC,4,2015,4.6,0.3,0.078,0.035,1834,24114.0,0.448,0.8,-0.049,0.009
PRC,3,2015,4.3,0.3,0.082,0.036,1929,23902.0,0.437,0.8,0.024,0.041
PRC,2,2015,3.8,0.3,0.083,0.036,1884,22971.0,0.418,0.7,0.074,0.022
PRC,1,2015,4.3,0.3,0.079,0.035,1754,22473.0,0.436,0.8,0.182,-0.032
PRC,4,2014,,,0.065,0.031,1484,23205.0,0.465,0.9,-0.004,0.013
PRC,3,2014,,,0.066,0.031,1489,22899.0,0.441,0.8,0.693,0.029
PRC,2,2014,,,0.04,0.018,879,22246.0,0.444,0.8,0.079,0.017
PRC,1,2014,,,0.037,0.017,815,21878.0,0.448,0.8,0.018,-0.025
PRC,4,2013,,,0.036,0.018,801,22447.0,0.506,1.0,-0.208,0.014
PRC,3,2013,,,0.046,0.023,1011,22136.0,0.486,0.9,-0.142,0.002
PRC,2,2013,,,0.054,0.025,1178,22093.0,0.464,0.9,0.318,0.014
PRC,1,2013,,,0.041,0.019,894,21788.0,0.47,0.9,-0.037,-0.032
PTI,4,2020,7.3,0.9,0.122,0.031,2928,24925.0,0.257,0.3,0.03,0.037
PTI,3,2020,7.0,0.8,0.122,0.03,2844,24045.0,0.241,0.3,0.102,0.02
PTI,2,2020,7.3,0.8,0.113,0.027,2580,23569.0,0.238,0.3,0.628,-0.009
PTI,1,2020,11.9,0.8,0.068,0.017,1584,23782.0,0.243,0.3,0.086,0.025
PTI,4,2019,12.3,0.8,0.064,0.017,1459,23199.0,0.246,0.3,5.192,0.036
PTI,3,2019,57.0,0.6,0.01,0.003,235,22401.0,0.245,0.3,0.119,0.015
PTI,2,2019,75.9,0.7,0.009,0.003,210,22072.0,0.248,0.3,-0.381,-0.041
PTI,1,2019,54.3,0.8,0.014,0.004,340,23018.0,0.275,0.4,0.254,0.017
PTI,4,2018,69.6,0.8,0.012,0.004,271,22626.0,0.298,0.4,-0.821,-0.019
PTI,3,2018,10.7,0.7,0.066,0.021,1513,23065.0,0.305,0.4,-0.08,0.013
PTI,2,2018,12.9,0.9,0.073,0.024,1645,22766.0,0.315,0.5,-0.12,-0.052
PTI,1,2018,10.5,0.8,0.079,0.028,1869,24026.0,0.336,0.5,-0.012,0.017
PTI,4,2017,10.4,0.8,0.081,0.029,1892,23630.0,0.352,0.5,0.407,0.037
PTI,3,2017,15.6,0.9,0.059,0.022,1345,22795.0,0.344,0.5,0.016,0.018
PTI,2,2017,17.2,1.0,0.059,0.022,1324,22382.0,0.351,0.5,-0.094,-0.044
PTI,1,2017,15.4,1.0,0.062,0.025,1461,23405.0,0.369,0.6,-0.094,0.015
PTI,4,2016,14.0,1.0,0.07,0.028,1613,23051.0,0.375,0.6,-0.379,0.003
PTI,3,2016,8.8,1.0,0.116,0.048,2600,22982.0,0.394,0.7,0.109,0.018
PTI,2,2016,9.4,1.0,0.152,0.044,2344,22583.0,0.395,0.7,0.013,-0.038
PTI,1,2016,7.3,0.7,,0.053,2314,23473.0,0.426,0.7,0.148,0.024
PTI,4,2015,8.9,0.8,,0.047,2016,22912.0,0.43,0.8,1.122,0.058
PTI,3,2015,15.7,0.7,,0.024,950,21659.0,0.429,0.8,0.009,1.631
PTI,2,2015,12.3,1.4,,0.025,941,8232.0,0.17,0.2,0.106,
PTI,1,2015,13.2,,,0.029,851,,,0.3,0.032,
PTI,4,2014,,,,0.031,825,,,0.4,-0.048,
PTI,3,2014,,,,0.035,866,,,0.4,0.034,
PTI,2,2014,,,,0.034,838,,,0.4,0.096,
PTI,1,2014,,,,0.033,764,,,0.5,0.13,
PTI,4,2013,,,,0.032,676,,,0.6,-0.142,
PTI,3,2013,,,,0.038,788,,,0.6,-0.143,
PTI,2,2013,,,,0.043,919,,,0.6,0.148,
PTI,1,2013,,,,0.034,801,,,0.7,-0.028,
PXS,4,2020,161.8,1.3,0.008,0.002,45,5672.0,0.257,0.3,-1.016,0.001
PXS,3,2020,-1.9,1.0,-0.396,-0.129,-2888,5667.0,0.263,0.4,-0.109,0.001
PXS,2,2020,-1.5,0.9,-0.435,-0.143,-3242,5659.0,0.262,0.4,-0.153,0.005
PXS,1,2020,-0.6,0.4,-0.496,-0.173,-3830,5632.0,0.298,0.4,-0.068,-0.058
PXS,4,2019,-1.4,0.9,-0.511,-0.165,-4108,5981.0,0.264,0.4,0.937,-0.329
PXS,3,2019,-2.2,0.5,-0.213,-0.087,-2120,8909.0,0.385,0.6,-0.108,-0.037
PXS,2,2019,-2.1,0.5,-0.228,-0.091,-2378,9256.0,0.389,0.6,0.052,-0.057
PXS,1,2019,-1.9,0.4,-0.207,-0.084,-2260,9817.0,0.388,0.6,-0.027,-0.027
PXS,4,2018,-2.2,0.5,-0.206,-0.082,-2323,10090.0,0.371,0.6,0.2,-0.085
PXS,3,2018,-3.6,0.6,-0.161,-0.067,-1935,11030.0,0.429,0.8,0.473,-0.052
PXS,2,2018,-3.9,0.4,-0.107,-0.042,-1314,11634.0,0.409,0.7,1.037,-0.037
PXS,1,2018,-11.2,0.6,-0.049,-0.02,-645,12078.0,0.427,0.7,-25.478,-0.028
PXS,4,2017,390.8,0.8,0.002,0.001,26,12424.0,0.42,0.7,-0.96,-0.043
PXS,3,2017,13.2,0.7,0.049,0.021,651,12976.0,0.401,0.7,-0.184,0.001
PXS,2,2017,10.8,0.7,0.06,0.022,798,12959.0,0.38,0.6,-0.352,-0.078
PXS,1,2017,7.4,0.6,0.09,0.035,1231,14063.0,0.392,0.6,-0.158,0.025
PXS,4,2016,5.7,0.6,0.111,0.048,1462,13722.0,0.43,0.8,-0.144,0.005
PXS,3,2016,6.5,0.8,0.137,0.06,1708,13650.0,0.474,0.9,-0.047,0.012
PXS,2,2016,6.1,0.8,0.142,0.055,1792,13486.0,0.348,0.5,-0.08,0.016
PXS,1,2016,5.3,0.8,0.157,0.059,1948,13273.0,0.386,0.6,0.047,0.05
PXS,4,2015,5.3,0.8,0.157,0.066,1860,12640.0,0.431,0.8,-0.014,0.122
PXS,3,2015,6.8,1.1,0.166,0.07,1886,11268.0,0.405,0.7,-0.188,-0.049
PXS,2,2015,7.0,1.4,0.205,0.088,2323,11852.0,0.444,0.8,0.063,0.029
PXS,1,2015,6.5,1.2,0.197,0.075,2184,11515.0,0.367,0.6,0.065,0.045
PXS,4,2014,,,0.192,0.078,2052,11024.0,0.408,0.7,-0.051,-0.043
PXS,3,2014,,,0.212,0.089,2161,11513.0,0.446,0.8,0.063,0.063
PXS,2,2014,,,0.213,0.085,2033,10827.0,0.42,0.7,0.325,0.011
PXS,1,2014,,,0.159,0.062,1535,10711.0,0.396,0.7,0.206,0.034
PXS,4,2013,,,0.139,0.054,1273,10360.0,0.403,0.7,0.44,0.169
PXS,3,2013,,,0.103,0.038,884,8865.0,0.385,0.6,1.46,0.067
PXS,2,2013,,,0.043,0.014,359,8307.0,0.372,0.6,-0.463,-0.032
PXS,1,2013,,,0.079,0.027,669,8582.0,0.385,0.6,-0.391,0.083
QCG,4,2020,50.8,0.6,0.012,0.005,178,14602.0,0.389,0.7,0.179,-0.001
QCG,3,2020,41.0,0.4,0.01,0.004,151,14618.0,0.384,0.7,-0.332,0.004
QCG,2,2020,33.8,0.5,0.016,0.006,226,14557.0,0.377,0.7,-0.405,-0.014
QCG,1,2020,14.0,0.4,0.026,0.01,380,14769.0,0.356,0.6,0.305,0.003
QCG,4,2019,13.6,0.3,0.02,0.007,291,14728.0,0.355,0.6,-0.377,0.002
QCG,3,2019,9.7,0.3,0.033,0.011,468,14705.0,0.376,0.6,0.389,0.009
QCG,2,2019,13.4,0.3,0.024,0.008,337,14569.0,0.369,0.6,0.332,0.03
QCG,1,2019,21.3,0.4,0.018,0.006,253,14147.0,0.366,0.6,-0.267,-0.007
QCG,4,2018,13.3,0.3,0.024,0.008,345,14247.0,0.355,0.6,0.363,0.015
QCG,3,2018,33.8,0.6,0.018,0.006,253,14043.0,0.312,0.5,-0.702,0.0
QCG,2,2018,10.6,0.6,0.059,0.022,850,14037.0,0.331,0.5,-0.483,-0.044
QCG,1,2018,7.7,0.9,0.115,0.046,1642,14680.0,0.352,0.6,0.066,0.0
QCG,4,2017,9.1,0.9,0.107,0.043,1540,14685.0,0.35,0.6,-0.019,0.007
QCG,3,2017,9.8,1.1,0.11,0.044,1570,14578.0,0.369,0.6,0.654,-0.015
QCG,2,2017,25.6,1.6,0.066,0.028,949,14794.0,0.417,0.8,2.706,0.06
QCG,1,2017,22.5,0.4,0.018,0.008,256,13952.0,0.466,0.9,0.013,-0.004
QCG,4,2016,13.6,0.2,0.018,0.009,252,14011.0,0.471,1.0,0.873,0.007
QCG,3,2016,28.0,0.3,0.01,0.005,135,13915.0,0.447,0.9,-0.334,-0.001
QCG,2,2016,20.9,0.3,0.015,0.007,202,13934.0,0.436,0.8,1.298,0.009
QCG,1,2016,50.1,0.3,0.006,0.003,88,13805.0,0.412,0.7,0.042,0.0
QCG,4,2015,54.3,0.3,0.006,0.003,84,13805.0,0.476,1.0,-0.657,0.001
QCG,3,2015,21.9,0.4,0.022,0.009,247,13785.0,0.494,1.0,0.191,-0.002
QCG,2,2015,32.1,0.5,0.019,0.008,207,13810.0,0.502,1.1,0.031,0.04
QCG,1,2015,39.9,0.6,0.018,0.008,201,13283.0,0.525,1.2,-0.019,-0.008
QCG,4,2014,,,0.018,0.008,205,13391.0,0.529,1.3,6.348,0.662
QCG,3,2014,,,0.003,0.001,27,8058.0,0.321,0.5,0.406,-0.002
QCG,2,2014,,,0.002,0.001,19,8073.0,0.337,0.6,-0.243,0.049
QCG,1,2014,,,0.003,0.001,26,7699.0,0.324,0.6,0.09,-0.002
QCG,4,2013,,,0.003,0.001,24,7717.0,0.333,0.6,-0.628,0.002
QCG,3,2013,,,0.008,0.003,64,7699.0,0.316,0.5,0.049,0.012
QCG,2,2013,,,0.007,0.003,61,7608.0,0.313,0.5,0.093,0.046
QCG,1,2013,,,0.007,0.003,56,7274.0,0.299,0.6,0.463,-0.003
SAM,4,2020,37.6,1.2,0.034,0.017,245,7457.0,0.5,1.6,-0.082,0.038
SAM,3,2020,37.2,1.4,0.038,0.018,267,7182.0,0.44,1.2,0.436,0.015
SAM,2,2020,47.8,1.3,0.027,0.013,185,7074.0,0.476,1.0,0.075,0.0
SAM,1,2020,48.3,1.2,0.025,0.013,172,7076.0,0.502,1.2,-0.205,-0.074
SAM,4,2019,36.7,1.0,0.029,0.015,217,7643.0,0.512,1.2,-0.016,0.016
SAM,3,2019,34.6,1.0,0.03,0.015,221,7520.0,0.506,1.2,0.15,0.004
SAM,2,2019,40.1,1.0,0.026,0.013,192,7491.0,0.487,1.1,-0.057,0.0
SAM,1,2019,34.6,0.9,0.028,0.015,203,7489.0,0.517,1.3,-0.312,0.0
SAM,4,2018,22.2,0.9,0.04,0.022,296,7487.0,0.519,1.3,-0.047,0.022
SAM,3,2018,23.2,1.0,0.043,0.024,310,7329.0,0.504,1.2,0.038,0.0
SAM,2,2018,21.3,0.9,0.042,0.024,299,7328.0,0.528,1.3,-0.153,0.001
SAM,1,2018,19.4,0.9,0.049,0.03,353,7323.0,0.566,1.5,0.127,0.015
SAM,4,2017,21.3,0.9,0.044,0.027,313,7211.0,0.578,1.6,1.438,0.021
SAM,3,2017,53.9,1.0,0.018,0.012,128,7059.0,0.618,1.7,1.077,-0.002
SAM,2,2017,121.3,1.1,0.009,0.006,61,7070.0,0.612,1.6,-0.607,0.009
SAM,1,2017,40.1,0.9,0.023,0.016,157,7008.0,0.677,2.2,1.394,0.012
SAM,4,2016,94.0,0.9,0.01,0.006,65,6925.0,0.666,2.1,-0.609,-0.003
SAM,3,2016,33.2,0.8,0.024,0.016,168,6948.0,0.66,2.0,-0.405,-0.011
SAM,2,2016,21.7,0.9,0.041,0.029,282,7025.0,0.717,2.7,0.677,0.018
SAM,1,2016,40.0,1.0,0.024,0.018,168,6902.0,0.73,2.9,0.067,-0.001
SAM,4,2015,36.6,0.8,0.023,0.016,157,6911.0,0.684,2.3,-0.146,0.013
SAM,3,2015,29.4,0.8,0.027,0.02,184,6824.0,0.674,2.2,0.111,0.005
SAM,2,2015,36.8,0.9,0.024,0.018,166,6788.0,0.714,2.7,0.091,-0.003
SAM,1,2015,43.9,1.0,0.022,0.017,152,6808.0,0.721,2.9,-0.286,-0.004
SAM,4,2014,,,0.031,0.024,213,6832.0,0.74,3.2,0.05,0.014
SAM,3,2014,,,0.03,0.024,203,6738.0,0.766,3.8,-0.147,0.003
SAM,2,2014,,,0.035,0.027,238,6719.0,0.759,3.6,-0.178,-0.029
SAM,1,2014,,,0.042,0.035,289,6916.0,0.813,5.2,-0.159,0.003
SAM,4,2013,,,0.05,0.042,344,6892.0,0.809,5.1,0.562,0.016
SAM,3,2013,,,0.032,0.027,220,6781.0,0.822,5.7,1.192,0.008
SAM,2,2013,,,0.015,0.012,100,6726.0,0.792,4.5,-0.665,0.018
SAM,1,2013,,,0.045,0.039,300,6610.0,0.829,6.4,-0.035,0.013
SDG,4,2020,5.8,1.4,0.265,0.089,6454,26122.0,0.316,1.1,0.259,0.022
SDG,3,2020,3.4,0.7,0.216,0.074,5125,25561.0,0.332,1.3,-0.047,-0.004
SDG,2,2020,2.9,0.6,0.233,0.078,5375,25675.0,0.332,1.2,0.506,0.114
